filename,width,height,class,xmin,ymin,xmax,ymax
335_jpg.rf.82d50071762bc9878e54211d0c787310.jpg,640,640,cancer,119,85,268,281
335_jpg.rf.82d50071762bc9878e54211d0c787310.jpg,640,640,cancer,484,153,525,269
335_jpg.rf.82d50071762bc9878e54211d0c787310.jpg,640,640,cancer,41,533,203,632
335_jpg.rf.82d50071762bc9878e54211d0c787310.jpg,640,640,cancer,489,452,542,498



9_nc_jpg.rf.82ed102a5006873203845af3a83b856a.jpg,640,640,no cancer,67,13,164,470
9_nc_jpg.rf.82ed102a5006873203845af3a83b856a.jpg,640,640,no cancer,251,0,314,445
9_nc_jpg.rf.82ed102a5006873203845af3a83b856a.jpg,640,640,no cancer,70,538,216,578
9_nc_jpg.rf.82ed102a5006873203845af3a83b856a.jpg,640,640,cancer,539,495,606,595

307_jpg.rf.82e4e190067d97fc37781c00372a7013.jpg,640,640,cancer,445,378,542,534
307_jpg.rf.82e4e190067d97fc37781c00372a7013.jpg,640,640,no cancer,126,286,200,640
307_jpg.rf.82e4e190067d97fc37781c00372a7013.jpg,640,640,cancer,327,181,358,231
307_jpg.rf.82e4e190067d97fc37781c00372a7013.jpg,640,640,cancer,159,133,259,171



203_jpg.rf.83012371f29bc4eb41b1c53f7fd99f3d.jpg,640,640,cancer,349,172,392,216
203_jpg.rf.83012371f29bc4eb41b1c53f7fd99f3d.jpg,640,640,cancer,530,3,588,86
203_jpg.rf.83012371f29bc4eb41b1c53f7fd99f3d.jpg,640,640,cancer,220,340,364,483
203_jpg.rf.83012371f29bc4eb41b1c53f7fd99f3d.jpg,640,640,no cancer,440,396,599,510


image5_jpg.rf.82f9afb155becfbe9ddc87d4253b7562.jpg,640,640,no cancer,56,80,257,137
image5_jpg.rf.82f9afb155becfbe9ddc87d4253b7562.jpg,640,640,no cancer,493,89,597,149
image5_jpg.rf.82f9afb155becfbe9ddc87d4253b7562.jpg,640,640,no cancer,471,484,599,586
image5_jpg.rf.82f9afb155becfbe9ddc87d4253b7562.jpg,640,640,no cancer,498,393,639,469

image148_jpg.rf.830b1af225fb5a0c6e12022bdf4bef7c.jpg,640,640,no cancer,456,475,595,528
image148_jpg.rf.830b1af225fb5a0c6e12022bdf4bef7c.jpg,640,640,cancer,111,310,148,381
image148_jpg.rf.830b1af225fb5a0c6e12022bdf4bef7c.jpg,640,640,cancer,382,109,454,270
image148_jpg.rf.830b1af225fb5a0c6e12022bdf4bef7c.jpg,640,640,no cancer,101,46,148,288
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,no cancer,121,0,314,229
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,500,0,609,182
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,124,388,231,501
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,33,293,124,401
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,141,298,242,397
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,256,334,331,410
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,cancer,231,410,359,491
61_nc_jpg.rf.832c5f199ec5c5dc090250b624627af9.jpg,640,640,no cancer,390,404,464,499




244_jpg.rf.83150d8843d91b39def563e7c642021e.jpg,640,640,no cancer,430,73,536,149
244_jpg.rf.83150d8843d91b39def563e7c642021e.jpg,640,640,no cancer,66,389,210,441
244_jpg.rf.83150d8843d91b39def563e7c642021e.jpg,640,640,cancer,462,508,597,628
127_jpg.rf.831935576f3bfd3b834ac8f7460d5170.jpg,640,640,cancer,156,122,442,551
113_nc_jpg.rf.831062d51e55d58cedbe24d87a3973d5.jpg,640,640,no cancer,23,0,228,471
113_nc_jpg.rf.831062d51e55d58cedbe24d87a3973d5.jpg,640,640,no cancer,249,144,638,407
113_nc_jpg.rf.831062d51e55d58cedbe24d87a3973d5.jpg,640,640,cancer,274,473,590,602



20200314_1125032_jpg.rf.832f1a56c61d059cdc695c8c1588ae5a.jpg,640,640,no cancer,187,245,508,496


image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,no cancer,106,121,377,217
image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,cancer,395,0,523,38
image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,no cancer,75,432,270,525
image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,no cancer,288,457,377,557
image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,cancer,429,507,605,638
image228_jpg.rf.835479cd80426d7457e0f5538e89b36b.jpg,640,640,cancer,501,411,554,480


48_jpg.rf.83584655d3581d290ab1e3ec9083fcf5.jpg,640,640,no cancer,140,151,406,357



414_jpg.rf.834aed9643c51b9e5b9fe918e9da79dd.jpg,640,640,cancer,345,405,411,492
414_jpg.rf.834aed9643c51b9e5b9fe918e9da79dd.jpg,640,640,no cancer,0,479,108,574
414_jpg.rf.834aed9643c51b9e5b9fe918e9da79dd.jpg,640,640,cancer,295,1,455,192
414_jpg.rf.834aed9643c51b9e5b9fe918e9da79dd.jpg,640,640,no cancer,66,58,149,232
images-4-_jpg.rf.838c219dd497457c7da22aa627fc82b7.jpg,640,640,cancer,426,76,511,149
images-4-_jpg.rf.838c219dd497457c7da22aa627fc82b7.jpg,640,640,cancer,122,178,194,227
images-4-_jpg.rf.838c219dd497457c7da22aa627fc82b7.jpg,640,640,no cancer,458,355,508,585
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,no cancer,326,0,519,229
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,31,0,140,182
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,410,388,517,501
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,516,293,607,401
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,399,298,500,397
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,309,334,384,410
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,cancer,281,410,409,491
61_nc_jpg.rf.8384d0eca6bf8d6809fb1f438b4ac876.jpg,640,640,no cancer,176,404,250,499




images-6-_jpg.rf.83823272fc2a3613b5ca422a5fb5f96c.jpg,640,640,cancer,123,80,261,262
images-6-_jpg.rf.83823272fc2a3613b5ca422a5fb5f96c.jpg,640,640,no cancer,355,0,618,255
images-6-_jpg.rf.83823272fc2a3613b5ca422a5fb5f96c.jpg,640,640,cancer,135,354,197,490
images-6-_jpg.rf.83823272fc2a3613b5ca422a5fb5f96c.jpg,640,640,no cancer,307,417,419,541



suspicious-0010_jpg.rf.838d229cf675561fbef4ff72012e961e.jpg,640,640,cancer,94,233,143,274
suspicious-0010_jpg.rf.838d229cf675561fbef4ff72012e961e.jpg,640,640,cancer,400,118,491,220
suspicious-0010_jpg.rf.838d229cf675561fbef4ff72012e961e.jpg,640,640,cancer,72,539,153,637
suspicious-0010_jpg.rf.838d229cf675561fbef4ff72012e961e.jpg,640,640,cancer,447,443,512,633

141_jpg.rf.8395ba49927c01cf21f2215affaf51c9.jpg,640,640,cancer,443,0,495,48
141_jpg.rf.8395ba49927c01cf21f2215affaf51c9.jpg,640,640,no cancer,499,358,602,628
141_jpg.rf.8395ba49927c01cf21f2215affaf51c9.jpg,640,640,no cancer,61,429,255,538


311_jpg.rf.833fda779b52a880d4a41cc91ea480dd.jpg,640,640,cancer,206,101,256,133
311_jpg.rf.833fda779b52a880d4a41cc91ea480dd.jpg,640,640,cancer,374,18,553,121
311_jpg.rf.833fda779b52a880d4a41cc91ea480dd.jpg,640,640,no cancer,14,232,251,492
311_jpg.rf.833fda779b52a880d4a41cc91ea480dd.jpg,640,640,no cancer,262,255,508,432
IMG_2684_jpg.rf.838e391f5aebc11f35946a30d19b5a2c.jpg,640,640,no cancer,359,289,507,450
IMG_2684_jpg.rf.838e391f5aebc11f35946a30d19b5a2c.jpg,640,640,no cancer,0,342,48,490
IMG_2684_jpg.rf.838e391f5aebc11f35946a30d19b5a2c.jpg,640,640,no cancer,519,0,640,118
IMG_2684_jpg.rf.838e391f5aebc11f35946a30d19b5a2c.jpg,640,640,cancer,0,77,184,263

20200314_1130302_jpg.rf.839728656bf8c93921bb7b7bb862368d.jpg,640,640,no cancer,184,174,477,528
suspicious-0017_jpg.rf.8397bd198c43adbc1284800f3e85d9b2.jpg,640,640,cancer,315,407,457,518
suspicious-0017_jpg.rf.8397bd198c43adbc1284800f3e85d9b2.jpg,640,640,no cancer,27,386,97,628
suspicious-0017_jpg.rf.8397bd198c43adbc1284800f3e85d9b2.jpg,640,640,no cancer,434,78,488,218


92_jpg.rf.83513f5ab7946f5b3923ebb6ded0f23a.jpg,640,640,cancer,280,0,466,176
92_jpg.rf.83513f5ab7946f5b3923ebb6ded0f23a.jpg,640,640,no cancer,319,388,592,528
92_jpg.rf.83513f5ab7946f5b3923ebb6ded0f23a.jpg,640,640,no cancer,110,315,168,550
401_jpg.rf.83ac6d62ea893ecaab888e717eaffb0a.jpg,640,640,cancer,56,58,181,168
401_jpg.rf.83ac6d62ea893ecaab888e717eaffb0a.jpg,640,640,cancer,426,0,637,223
401_jpg.rf.83ac6d62ea893ecaab888e717eaffb0a.jpg,640,640,cancer,87,422,211,566
401_jpg.rf.83ac6d62ea893ecaab888e717eaffb0a.jpg,640,640,no cancer,323,523,500,640









84_jpg.rf.840791f04e8011d3175fe1191bfcc4b5.jpg,640,640,no cancer,115,354,340,557
86_jpg.rf.83ecb2364a32432e2db5b2b98300fdae.jpg,640,640,cancer,257,0,320,17
86_jpg.rf.83ecb2364a32432e2db5b2b98300fdae.jpg,640,640,no cancer,489,225,522,370
86_jpg.rf.83ecb2364a32432e2db5b2b98300fdae.jpg,640,640,no cancer,105,487,271,581
86_jpg.rf.83ecb2364a32432e2db5b2b98300fdae.jpg,640,640,no cancer,464,498,581,577
images-16-_jpg.rf.83cf1659befa6c3e8d2ff0800c9451b4.jpg,640,640,cancer,96,56,218,183
images-16-_jpg.rf.83cf1659befa6c3e8d2ff0800c9451b4.jpg,640,640,cancer,300,83,506,279
images-16-_jpg.rf.83cf1659befa6c3e8d2ff0800c9451b4.jpg,640,640,cancer,127,448,157,491
images-16-_jpg.rf.83cf1659befa6c3e8d2ff0800c9451b4.jpg,640,640,no cancer,301,412,356,538
127_jpg.rf.83bced1271fbd7c309edd5ce7b831836.jpg,640,640,cancer,156,90,442,519


25_nc_jpg.rf.83ffcfb05a2e1e660e99328a749aa3de.jpg,640,640,no cancer,74,132,261,306
25_nc_jpg.rf.83ffcfb05a2e1e660e99328a749aa3de.jpg,640,640,no cancer,503,27,538,92
25_nc_jpg.rf.83ffcfb05a2e1e660e99328a749aa3de.jpg,640,640,cancer,104,341,300,585
25_nc_jpg.rf.83ffcfb05a2e1e660e99328a749aa3de.jpg,640,640,cancer,358,433,510,639
25_nc_jpg.rf.83ffcfb05a2e1e660e99328a749aa3de.jpg,640,640,cancer,532,418,563,482


image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,no cancer,582,406,640,580
image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,no cancer,360,409,466,521
image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,no cancer,273,588,314,640
image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,no cancer,488,7,557,356
image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,no cancer,391,2,458,263
image231_jpg.rf.83b4117389811fae9521ba11235e6bca.jpg,640,640,cancer,40,69,174,345

102_nc_jpg.rf.83ea42eed882d4347951b98c48b8c17c.jpg,640,640,no cancer,240,399,281,455
102_nc_jpg.rf.83ea42eed882d4347951b98c48b8c17c.jpg,640,640,cancer,156,107,185,166
102_nc_jpg.rf.83ea42eed882d4347951b98c48b8c17c.jpg,640,640,cancer,241,122,382,211
102_nc_jpg.rf.83ea42eed882d4347951b98c48b8c17c.jpg,640,640,cancer,486,163,532,228

428_jpg.rf.84163fa1b593b075aadf2c5126e70190.jpg,640,640,cancer,477,366,640,480
428_jpg.rf.84163fa1b593b075aadf2c5126e70190.jpg,640,640,cancer,491,580,640,627
428_jpg.rf.84163fa1b593b075aadf2c5126e70190.jpg,640,640,no cancer,172,463,245,530
428_jpg.rf.84163fa1b593b075aadf2c5126e70190.jpg,640,640,cancer,439,123,524,261
428_jpg.rf.84163fa1b593b075aadf2c5126e70190.jpg,640,640,no cancer,104,130,284,208
33_nc_jpg.rf.83bf10a3d9c2211c0a286856f4c12e20.jpg,640,640,no cancer,127,125,225,277
33_nc_jpg.rf.83bf10a3d9c2211c0a286856f4c12e20.jpg,640,640,no cancer,468,67,533,283
33_nc_jpg.rf.83bf10a3d9c2211c0a286856f4c12e20.jpg,640,640,no cancer,99,441,339,590




image86_jpg.rf.84220c90f3d588642d365ab3ca9a35bb.jpg,640,640,no cancer,332,542,383,640
image86_jpg.rf.84220c90f3d588642d365ab3ca9a35bb.jpg,640,640,cancer,476,386,545,549
image86_jpg.rf.84220c90f3d588642d365ab3ca9a35bb.jpg,640,640,cancer,18,46,273,270
image86_jpg.rf.84220c90f3d588642d365ab3ca9a35bb.jpg,640,640,cancer,464,35,481,85

28_jpg.rf.843295b62b23d38fa2a611f1b80f11c5.jpg,640,640,no cancer,104,146,230,297
183_jpg.rf.8430a6f7984794496feaa19b3ae215c6.jpg,640,640,no cancer,306,43,462,253
183_jpg.rf.8430a6f7984794496feaa19b3ae215c6.jpg,640,640,no cancer,100,465,250,560
183_jpg.rf.8430a6f7984794496feaa19b3ae215c6.jpg,640,640,no cancer,441,435,621,516

431_jpg.rf.8438523ed8a74166cdbca33f19717cc4.jpg,640,640,cancer,378,44,514,166
431_jpg.rf.8438523ed8a74166cdbca33f19717cc4.jpg,640,640,no cancer,0,0,378,239




251_jpg.rf.845af538d7edf1748b7c6ee613c928e8.jpg,640,640,cancer,123,142,209,219
251_jpg.rf.845af538d7edf1748b7c6ee613c928e8.jpg,640,640,no cancer,418,36,534,200
251_jpg.rf.845af538d7edf1748b7c6ee613c928e8.jpg,640,640,no cancer,53,236,208,618
251_jpg.rf.845af538d7edf1748b7c6ee613c928e8.jpg,640,640,cancer,426,393,488,522
179_jpg.rf.8451c5f12c228f174e387e28c8e5954d.jpg,640,640,cancer,68,358,93,479
179_jpg.rf.8451c5f12c228f174e387e28c8e5954d.jpg,640,640,no cancer,422,369,626,467
179_jpg.rf.8451c5f12c228f174e387e28c8e5954d.jpg,640,640,no cancer,63,1,127,205
179_jpg.rf.8451c5f12c228f174e387e28c8e5954d.jpg,640,640,no cancer,369,59,467,106
179_jpg.rf.8451c5f12c228f174e387e28c8e5954d.jpg,640,640,no cancer,295,49,374,114


image164_jpg.rf.844c2e92582d62ed6a10b22b4f4c9184.jpg,640,640,no cancer,56,139,133,224
image164_jpg.rf.844c2e92582d62ed6a10b22b4f4c9184.jpg,640,640,no cancer,327,0,526,345
image164_jpg.rf.844c2e92582d62ed6a10b22b4f4c9184.jpg,640,640,cancer,0,345,97,471
image164_jpg.rf.844c2e92582d62ed6a10b22b4f4c9184.jpg,640,640,cancer,336,459,473,503
286_jpg.rf.846082bcd2a0986d696a4c1d1be0edca.jpg,640,640,cancer,361,568,407,628
286_jpg.rf.846082bcd2a0986d696a4c1d1be0edca.jpg,640,640,no cancer,32,457,209,563
286_jpg.rf.846082bcd2a0986d696a4c1d1be0edca.jpg,640,640,cancer,462,195,500,244
286_jpg.rf.846082bcd2a0986d696a4c1d1be0edca.jpg,640,640,no cancer,37,1,219,132
112_jpg.rf.8465f9b712141bdfca7fe2035b614a43.jpg,640,640,cancer,301,442,590,640
112_jpg.rf.8465f9b712141bdfca7fe2035b614a43.jpg,640,640,cancer,100,455,135,521
112_jpg.rf.8465f9b712141bdfca7fe2035b614a43.jpg,640,640,no cancer,445,145,640,239
112_jpg.rf.8465f9b712141bdfca7fe2035b614a43.jpg,640,640,no cancer,185,134,462,248
112_jpg.rf.8465f9b712141bdfca7fe2035b614a43.jpg,640,640,no cancer,54,93,93,322


92_jpg.rf.8460766d33f94d67232e45fc625d4cae.jpg,640,640,cancer,95,409,211,534
92_jpg.rf.8460766d33f94d67232e45fc625d4cae.jpg,640,640,cancer,471,465,516,498
92_jpg.rf.8460766d33f94d67232e45fc625d4cae.jpg,640,640,cancer,144,99,180,165
image143_jpg.rf.8470784bc07b6d5e77cf1b4131d99f71.jpg,640,640,no cancer,73,555,259,640
image143_jpg.rf.8470784bc07b6d5e77cf1b4131d99f71.jpg,640,640,cancer,133,206,158,235
image143_jpg.rf.8470784bc07b6d5e77cf1b4131d99f71.jpg,640,640,no cancer,347,182,595,327
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,cancer,143,239,206,294
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,cancer,499,51,568,105
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,cancer,540,96,606,180
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,cancer,151,343,309,535
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,cancer,276,311,351,446
456_jpg.rf.847c8089793138ee1c7bb82afa15cd55.jpg,640,640,no cancer,373,372,604,518


413_jpg.rf.8484e49803848c1d387bbd9c84aa1deb.jpg,640,640,cancer,330,73,462,185
413_jpg.rf.8484e49803848c1d387bbd9c84aa1deb.jpg,640,640,no cancer,1,1,257,439
413_jpg.rf.8484e49803848c1d387bbd9c84aa1deb.jpg,640,640,cancer,421,531,497,635
413_jpg.rf.8484e49803848c1d387bbd9c84aa1deb.jpg,640,640,cancer,2,448,257,639

41457tn_jpg.rf.848911ce7506ce8795f384ea6d84df3c.jpg,640,640,cancer,285,213,428,357
image256_jpg.rf.8484549ab837513e1443ab78e2903a56.jpg,640,640,no cancer,22,69,195,162
image256_jpg.rf.8484549ab837513e1443ab78e2903a56.jpg,640,640,cancer,374,74,499,209
image256_jpg.rf.8484549ab837513e1443ab78e2903a56.jpg,640,640,no cancer,83,329,204,615
image256_jpg.rf.8484549ab837513e1443ab78e2903a56.jpg,640,640,no cancer,333,305,640,639






103_nc_jpg.rf.84c3ef2500ba4139bcd39b9bd55deec1.jpg,640,640,no cancer,77,441,223,565
103_nc_jpg.rf.84c3ef2500ba4139bcd39b9bd55deec1.jpg,640,640,no cancer,383,529,609,640
103_nc_jpg.rf.84c3ef2500ba4139bcd39b9bd55deec1.jpg,640,640,cancer,131,39,210,329
103_nc_jpg.rf.84c3ef2500ba4139bcd39b9bd55deec1.jpg,640,640,no cancer,301,134,408,385

88_jpg.rf.8495ccf095d28a6150fd7416e309845d.jpg,640,640,cancer,422,19,517,249
88_jpg.rf.8495ccf095d28a6150fd7416e309845d.jpg,640,640,cancer,190,81,274,165
88_jpg.rf.8495ccf095d28a6150fd7416e309845d.jpg,640,640,cancer,493,301,640,569
88_jpg.rf.8495ccf095d28a6150fd7416e309845d.jpg,640,640,cancer,167,518,229,619
88_jpg.rf.8495ccf095d28a6150fd7416e309845d.jpg,640,640,cancer,165,328,201,411


433_jpg.rf.84947d57ffe6fe38e3b89f2e8f5aaa9a.jpg,640,640,cancer,111,143,152,221
433_jpg.rf.84947d57ffe6fe38e3b89f2e8f5aaa9a.jpg,640,640,cancer,328,113,554,431
433_jpg.rf.84947d57ffe6fe38e3b89f2e8f5aaa9a.jpg,640,640,no cancer,345,519,521,616
image35_jpg.rf.849ad819b4302188d6f6528dc122b3c5.jpg,640,640,no cancer,8,105,93,259
image35_jpg.rf.849ad819b4302188d6f6528dc122b3c5.jpg,640,640,no cancer,287,113,566,258
image35_jpg.rf.849ad819b4302188d6f6528dc122b3c5.jpg,640,640,no cancer,312,459,524,587

image169_jpg.rf.84dd344b39874113c79039b47dc33e71.jpg,640,640,no cancer,120,449,274,523
image169_jpg.rf.84dd344b39874113c79039b47dc33e71.jpg,640,640,no cancer,425,410,639,526
image169_jpg.rf.84dd344b39874113c79039b47dc33e71.jpg,640,640,no cancer,113,70,286,160
image169_jpg.rf.84dd344b39874113c79039b47dc33e71.jpg,640,640,cancer,377,186,433,295




76_jpg.rf.84e6292d7ff0920ed7dea0ab4696763d.jpg,640,640,cancer,437,115,563,174
76_jpg.rf.84e6292d7ff0920ed7dea0ab4696763d.jpg,640,640,cancer,24,169,143,248
76_jpg.rf.84e6292d7ff0920ed7dea0ab4696763d.jpg,640,640,no cancer,461,448,640,562
76_jpg.rf.84e6292d7ff0920ed7dea0ab4696763d.jpg,640,640,no cancer,46,356,234,583
55_jpg.rf.84e84c9d4c23afabd22b70943224d6b1.jpg,640,640,cancer,89,129,246,278
55_jpg.rf.84e84c9d4c23afabd22b70943224d6b1.jpg,640,640,no cancer,387,358,438,403
68_jpg.rf.84da2eef50698cfd9dc12407c28500f1.jpg,640,640,cancer,327,470,410,571
68_jpg.rf.84da2eef50698cfd9dc12407c28500f1.jpg,640,640,no cancer,2,449,200,586
68_jpg.rf.84da2eef50698cfd9dc12407c28500f1.jpg,640,640,cancer,383,137,437,221
68_jpg.rf.84da2eef50698cfd9dc12407c28500f1.jpg,640,640,cancer,119,251,192,334


WhatsApp-Image-2022-02-26-at-9-50-57-PM-2-_jpeg.rf.85022589b75c160fa7b15d339e576045.jpg,640,640,cancer,179,215,397,411
dataset_Tongue-cancer-symptoms_png.rf.85125a30500a06c73a36303ea7aee21d.jpg,640,640,cancer,200,121,594,518
75_jpg.rf.852ccf92fa4e9848029d6ccceace420f.jpg,640,640,cancer,171,463,218,580
75_jpg.rf.852ccf92fa4e9848029d6ccceace420f.jpg,640,640,cancer,144,85,206,185
75_jpg.rf.852ccf92fa4e9848029d6ccceace420f.jpg,640,640,no cancer,417,11,492,145
75_jpg.rf.852ccf92fa4e9848029d6ccceace420f.jpg,640,640,no cancer,427,173,547,333

35_nc_jpg.rf.85425c27b619170edaa5b6ad032affe9.jpg,640,640,no cancer,175,34,249,223
35_nc_jpg.rf.85425c27b619170edaa5b6ad032affe9.jpg,640,640,no cancer,0,66,90,224
35_nc_jpg.rf.85425c27b619170edaa5b6ad032affe9.jpg,640,640,cancer,545,144,596,186
35_nc_jpg.rf.85425c27b619170edaa5b6ad032affe9.jpg,640,640,cancer,184,441,225,552
35_nc_jpg.rf.85425c27b619170edaa5b6ad032affe9.jpg,640,640,no cancer,249,224,640,639
5_jpg.rf.8522cc2a73895a8be42910a7e977b5b9.jpg,640,640,cancer,451,42,532,294
5_jpg.rf.8522cc2a73895a8be42910a7e977b5b9.jpg,640,640,no cancer,111,0,333,76
5_jpg.rf.8522cc2a73895a8be42910a7e977b5b9.jpg,640,640,no cancer,47,137,279,341
5_jpg.rf.8522cc2a73895a8be42910a7e977b5b9.jpg,640,640,no cancer,459,447,586,554
5_jpg.rf.8522cc2a73895a8be42910a7e977b5b9.jpg,640,640,cancer,46,443,162,639
image203_jpg.rf.853890b36f374e2da4a0ccd63fe89a32.jpg,640,640,no cancer,66,506,248,578
image203_jpg.rf.853890b36f374e2da4a0ccd63fe89a32.jpg,640,640,cancer,498,121,556,375
image203_jpg.rf.853890b36f374e2da4a0ccd63fe89a32.jpg,640,640,no cancer,141,3,319,423

187_nc_jpg.rf.851292b6d0efff8a259c8787fe686f0c.jpg,640,640,no cancer,265,20,640,244
187_nc_jpg.rf.851292b6d0efff8a259c8787fe686f0c.jpg,640,640,cancer,95,114,173,280
187_nc_jpg.rf.851292b6d0efff8a259c8787fe686f0c.jpg,640,640,cancer,434,556,489,638
187_nc_jpg.rf.851292b6d0efff8a259c8787fe686f0c.jpg,640,640,cancer,4,286,70,409
357_jpg.rf.84fe99368e55b0bf7f7daf8037f33d42.jpg,640,640,cancer,473,124,530,176
357_jpg.rf.84fe99368e55b0bf7f7daf8037f33d42.jpg,640,640,no cancer,79,86,214,162
357_jpg.rf.84fe99368e55b0bf7f7daf8037f33d42.jpg,640,640,no cancer,71,176,200,296
357_jpg.rf.84fe99368e55b0bf7f7daf8037f33d42.jpg,640,640,no cancer,419,514,523,594
357_jpg.rf.84fe99368e55b0bf7f7daf8037f33d42.jpg,640,640,no cancer,75,478,245,536

suspicious-0027_jpg.rf.855b6d40ff68534ba1ea21ed3e9d8191.jpg,640,640,cancer,118,64,189,220
suspicious-0027_jpg.rf.855b6d40ff68534ba1ea21ed3e9d8191.jpg,640,640,no cancer,294,59,579,148
suspicious-0027_jpg.rf.855b6d40ff68534ba1ea21ed3e9d8191.jpg,640,640,cancer,151,431,229,639
suspicious-0027_jpg.rf.855b6d40ff68534ba1ea21ed3e9d8191.jpg,640,640,no cancer,342,403,507,541
80_jpg.rf.852e36eb1a9d152b18075eacdc6b2e6c.jpg,640,640,no cancer,140,367,241,487
80_jpg.rf.852e36eb1a9d152b18075eacdc6b2e6c.jpg,640,640,cancer,346,150,538,589


image34_jpg.rf.855ec6ac374bc97c10768229f797044d.jpg,640,640,no cancer,233,505,324,568
image34_jpg.rf.855ec6ac374bc97c10768229f797044d.jpg,640,640,cancer,436,625,507,640
image34_jpg.rf.855ec6ac374bc97c10768229f797044d.jpg,640,640,cancer,97,186,204,359
image34_jpg.rf.855ec6ac374bc97c10768229f797044d.jpg,640,640,no cancer,426,106,519,359


image187_jpg.rf.856b0452ea0c636a2b87c2f3504ffa4e.jpg,640,640,no cancer,118,390,168,510
image187_jpg.rf.856b0452ea0c636a2b87c2f3504ffa4e.jpg,640,640,no cancer,176,410,232,503
image187_jpg.rf.856b0452ea0c636a2b87c2f3504ffa4e.jpg,640,640,cancer,132,145,223,229
image187_jpg.rf.856b0452ea0c636a2b87c2f3504ffa4e.jpg,640,640,cancer,451,108,508,206
49_jpg.rf.8566a54c0f6bc5fc2a378a89146a8845.jpg,640,640,cancer,0,40,134,332
49_jpg.rf.8566a54c0f6bc5fc2a378a89146a8845.jpg,640,640,cancer,503,7,590,290
49_jpg.rf.8566a54c0f6bc5fc2a378a89146a8845.jpg,640,640,no cancer,285,430,402,506
49_jpg.rf.8566a54c0f6bc5fc2a378a89146a8845.jpg,640,640,cancer,525,392,540,411
49_jpg.rf.8566a54c0f6bc5fc2a378a89146a8845.jpg,640,640,cancer,505,570,522,589



35_jpg.rf.85906ca45ba838f41b6d9cc7d06898b9.jpg,640,640,cancer,308,150,484,300
35_jpg.rf.85906ca45ba838f41b6d9cc7d06898b9.jpg,640,640,no cancer,249,488,341,575

138_jpg.rf.858a254bb6ff686d1fd283b22e882cac.jpg,640,640,cancer,211,146,524,451
138_jpg.rf.858a254bb6ff686d1fd283b22e882cac.jpg,640,640,no cancer,80,84,213,214
138_jpg.rf.858a254bb6ff686d1fd283b22e882cac.jpg,640,640,cancer,159,439,178,447



152_jpg.rf.859a4060c9bd810326b7f4989006f04d.jpg,640,640,cancer,100,242,309,429


78_nc_jpg.rf.85a5928f54b4fb35e8432285a8ed8dd6.jpg,640,640,no cancer,318,73,454,278
78_nc_jpg.rf.85a5928f54b4fb35e8432285a8ed8dd6.jpg,640,640,no cancer,437,326,520,585
78_nc_jpg.rf.85a5928f54b4fb35e8432285a8ed8dd6.jpg,640,640,no cancer,38,383,237,639


41_nc_jpg.rf.8543c1be2ddcc3d7cee2a80adfbe328a.jpg,640,640,no cancer,0,364,249,621
